"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"1d-2d-Life.nlogo"
"1D2DLifeDensityWideSweep (wrapping OFF)"
"04/25/2025 14:17:34:557 -1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-50","50","-50","52"
"run","initial-density","wrap","update-1d","step","density"
"96","45","false","false","69","0.10170143227915024"
"99","45","false","false","19","0.17350764202633856"
"95","45","false","false","56","0.1262135922330097"
"98","45","false","false","41","0.14178602326252043"
"94","45","false","false","79","0.1064116120349899"
"97","45","false","false","53","0.11958089012784774"
"96","45","false","false","70","0.10093242333942132"
"99","45","false","false","20","0.17418052484860136"
"98","45","false","false","42","0.14630395078342787"
"97","45","false","false","54","0.12352206094395847"
"95","45","false","false","57","0.12640584446794195"
"99","45","false","false","21","0.16524079592425261"
"98","45","false","false","43","0.14130539267518985"
"97","45","false","false","55","0.1254445832932808"
"96","45","false","false","71","0.10343170239354033"
"94","45","false","false","80","0.1075651254445833"
"95","45","false","false","58","0.1205421513025089"
"99","45","false","false","22","0.1669710660386427"
"97","45","false","false","56","0.12169566471210227"
"96","45","false","false","72","0.10218206286648082"
"94","45","false","false","81","0.10535422474286264"
"99","45","false","false","23","0.1626453907526675"
"97","45","false","false","57","0.12217629529943286"
"96","45","false","false","73","0.10304719792367587"
"98","45","false","false","44","0.14563106796116504"
"94","45","false","false","82","0.10833413438431222"
"95","45","false","false","59","0.11198692684802461"
"99","45","false","false","24","0.15812746323176008"
"97","45","false","false","58","0.12342593482649236"
"98","45","false","false","45","0.1446698067865039"
"94","45","false","false","83","0.10545035086032875"
"95","45","false","false","60","0.11371719696241468"
"99","45","false","false","25","0.14678458137075842"
"98","45","false","false","46","0.14245890608478323"
"94","45","false","false","84","0.10891089108910891"
"96","45","false","false","74","0.10352782851100643"
"97","45","false","false","59","0.12323368259156013"
"98","45","false","false","47","0.14332404114197828"
"94","45","false","false","85","0.1093915216764395"
"99","45","false","false","26","0.14870710372008075"
"97","45","false","false","60","0.13246178986830723"
"96","45","false","false","75","0.1075651254445833"
"98","45","false","false","48","0.14072863597039315"
"94","45","false","false","86","0.11371719696241468"
"99","45","false","false","27","0.14649620301836008"
"95","45","false","false","61","0.11756224166105932"
"97","45","false","false","61","0.12390656541382293"
"96","45","false","false","76","0.11054503508603288"
"98","45","false","false","49","0.13582620397962125"
"94","45","false","false","87","0.11044890896856675"
"95","45","false","false","62","0.12140728635970394"
"99","45","false","false","28","0.147265211958089"
"97","45","false","false","62","0.1273671056426031"
"98","45","false","false","50","0.13496106892242624"
"96","45","false","false","77","0.10804575603191387"
"95","45","false","false","63","0.12381043929635682"
"94","45","false","false","88","0.11217917908295684"
"99","45","false","false","29","0.14226665384985102"
"97","45","false","false","63","0.11861962895318658"
"98","45","false","false","51","0.1340959338652312"
"96","45","false","false","78","0.10891089108910891"
"95","45","false","false","64","0.12159953859463617"
"99","45","false","false","30","0.1402480053830626"
"98","45","false","false","52","0.13755647409401134"
"94","45","false","false","89","0.11141017014322792"
"96","45","false","false","79","0.10487359415553206"
"97","45","false","false","64","0.12083052965490723"
"99","45","false","false","31","0.13640296068441796"
"95","45","false","false","65","0.12150341247717004"
"98","45","false","false","53","0.13592233009708737"
"94","45","false","false","90","0.11833125060078824"
"97","45","false","false","65","0.11631260213399981"
"95","45","false","false","66","0.12467557435355187"
"99","45","false","false","32","0.1342881861001634"
"96","45","false","false","80","0.1014130539267519"
"94","45","false","false","91","0.10746899932711718"
"98","45","false","false","54","0.13765260021147746"
"97","45","false","false","66","0.12390656541382293"
"99","45","false","false","33","0.12640584446794195"
"96","45","false","false","81","0.10247044121887917"
"95","45","false","false","67","0.11785062001345765"
"94","45","false","false","92","0.115639719311737"
"97","45","false","false","67","0.11429395366721139"
"99","45","false","false","34","0.12823224069979813"
"96","45","false","false","82","0.09747188311064116"
"98","45","false","false","55","0.13582620397962125"
"95","45","false","false","68","0.1249639527059502"
"99","45","false","false","35","0.12755935787753533"
"96","45","false","false","83","0.10102854945688744"
"97","45","false","false","68","0.1168893588387965"
"98","45","false","false","56","0.1404402576179948"
"94","45","false","false","93","0.10929539555897337"
"95","45","false","false","69","0.11919638565798328"
"99","45","false","false","36","0.12573296164567913"
"97","45","false","false","69","0.11102566567336346"
"98","45","false","false","57","0.13890223973853696"
"96","45","false","false","84","0.09670287417091224"
"94","45","false","false","94","0.10852638661924445"
"95","45","false","false","70","0.1168893588387965"
"98","45","false","false","58","0.1323656637508411"
"97","45","false","false","70","0.11362107084494857"
"99","45","false","false","37","0.1262135922330097"
"96","45","false","false","85","0.09987503604729404"
"94","45","false","false","95","0.10554647697779487"
"95","45","false","false","71","0.11842737671825435"
"99","45","false","false","38","0.1262135922330097"
"97","45","false","false","71","0.1094876477939056"
"98","45","false","false","59","0.13697971738921466"
"94","45","false","false","96","0.10439296356820148"
"95","45","false","false","72","0.12198404306450063"
"99","45","false","false","39","0.12640584446794195"
"97","45","false","false","72","0.11092953955589734"
"96","45","false","false","86","0.10122080169181967"
"98","45","false","false","60","0.13082764587138326"
"94","45","false","false","97","0.10458521580313371"
"99","45","false","false","40","0.12640584446794195"
"97","45","false","false","73","0.11083341343843123"
"95","45","false","false","73","0.12006152071517831"
"96","45","false","false","87","0.10275881957127751"
"98","45","false","false","61","0.13140440257617994"
"99","45","false","false","41","0.12457944823608574"
"97","45","false","false","74","0.1107372873209651"
"94","45","false","false","98","0.10362395462847256"
"96","45","false","false","88","0.10487359415553206"
"99","45","false","false","42","0.12150341247717004"
"97","45","false","false","75","0.10391233298087091"
"94","45","false","false","99","0.10295107180620974"
"96","45","false","false","89","0.10669999038738825"
"95","45","false","false","74","0.1217917908295684"
"98","45","false","false","62","0.12707872729020475"
"99","45","false","false","43","0.12467557435355187"
"97","45","false","false","76","0.10420071133326925"
"96","45","false","false","90","0.10170143227915024"
"98","45","false","false","63","0.13265404210323944"
"99","45","false","false","44","0.11544746707680477"
"95","45","false","false","75","0.12083052965490723"
"96","45","false","false","91","0.10400845909833702"
"97","45","false","false","77","0.10458521580313371"
"94","45","false","false","100","0.10314332404114197"
"99","45","false","false","45","0.11833125060078824"
"98","45","false","false","64","0.13150052869364606"
"95","45","false","false","76","0.11804287224838989"
"94","45","false","false","101","0.10381620686340479"
"97","45","false","false","78","0.10420071133326925"
"96","45","false","false","92","0.09843314428530231"
"98","45","false","false","65","0.1328462943381717"
"94","45","false","false","102","0.10506584639046429"
"99","45","false","false","46","0.11323656637508411"
"97","45","false","false","79","0.10496972027299817"
"96","45","false","false","93","0.1032394501586081"
"95","45","false","false","77","0.11736998942612707"
"94","45","false","false","103","0.1001634143996924"
"99","45","false","false","47","0.11717773719119484"
"97","45","false","false","80","0.10843026050177833"
"96","45","false","false","94","0.10227818898394694"
"98","45","false","false","66","0.12832836681726426"
"95","45","false","false","78","0.11285206190521965"
"99","45","false","false","48","0.11535134095933865"
"97","45","false","false","81","0.10593098144765933"
"94","45","false","false","104","0.10170143227915024"
"96","45","false","false","95","0.09679900028837836"
"98","45","false","false","67","0.13630683456695183"
"99","45","false","false","49","0.11333269249255022"
"95","45","false","false","79","0.11285206190521965"
"97","45","false","false","82","0.10689224262232049"
"98","45","false","false","68","0.13015476304912044"
"94","45","false","false","105","0.1064116120349899"
"96","45","false","false","96","0.09977890992982794"
"99","45","false","false","50","0.11660098048639815"
"95","45","false","false","80","0.11496683648947419"
"97","45","false","false","83","0.1075651254445833"
"98","45","false","false","69","0.1330385465731039"
"96","45","false","false","97","0.10237431510141305"
"94","45","false","false","106","0.10189368451408247"
"99","45","false","false","51","0.11265980967028742"
"95","45","false","false","81","0.1093915216764395"
"96","45","false","false","98","0.10400845909833702"
"94","45","false","false","107","0.10554647697779487"
"97","45","false","false","84","0.10496972027299817"
"99","45","false","false","52","0.11429395366721139"
"98","45","false","false","70","0.12727097952513697"
"96","45","false","false","99","0.10227818898394694"
"95","45","false","false","82","0.11352494472748245"
"94","45","false","false","108","0.09929827934249735"
"99","45","false","false","53","0.11265980967028742"
"98","45","false","false","71","0.12996251081418822"
"97","45","false","false","85","0.10179755839661636"
"96","45","false","false","100","0.10477746803806594"
